Area,Year,Crop,Measurement,Unit,Value
U.S.,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
Alabama,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Arkansas,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
California,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,28
Georgia,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Louisiana,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Mississippi,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Missouri,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
North Carolina,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Tennessee,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Texas,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
Other States,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
U.S.,2014,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
Alabama,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Arkansas,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
California,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,35
Georgia,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Louisiana,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Mississippi,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Missouri,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,36
North Carolina,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Tennessee,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,1
Texas,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Other States,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
U.S.,2015,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Alabama,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,2
Arkansas,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
California,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,37
Georgia,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Louisiana,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,2
Mississippi,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,2
Missouri,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,34
North Carolina,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,1
Tennessee,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Texas,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Other States,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
U.S.,2016,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
Alabama,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Arkansas,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
California,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Georgia,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Louisiana,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Mississippi,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Missouri,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,36
North Carolina,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Tennessee,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Texas,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
Other States,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
U.S.,2017,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Alabama,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Arkansas,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,14
California,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,18
Georgia,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Louisiana,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Mississippi,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Missouri,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,20
North Carolina,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Tennessee,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Texas,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Other States,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
U.S.,2018,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
Alabama,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Arkansas,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
California,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,38
Georgia,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,1
Louisiana,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Mississippi,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Missouri,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
North Carolina,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Tennessee,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Texas,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Other States,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
U.S.,2019,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Alabama,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Arkansas,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
California,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
Georgia,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Louisiana,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Mississippi,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Missouri,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
North Carolina,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Tennessee,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,1
Texas,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
Other States,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
U.S.,2020,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
Arkansas,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,14
California,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,4
Georgia,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,32
Louisiana,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,30
Mississippi,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,36
North Carolina,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,36
Texas,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,6
Other States,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,36
U.S.,2000,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,20
Arkansas,2001,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,28
California,2001,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,2
Georgia,2001,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,29
Louisiana,2001,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,47
Mississippi,2001,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,61
North Carolina,2001,Genetically engineered (GE) upland cotton varieties,Stacked gene varieties,Percent of upland cotton planted,38
