Area,Year,Measurement,Unit,Value
Kyrgyzstan,2015,Percent,Percent,29.3080005645752
Kyrgyzstan,2016,Percent,Percent,26.7929992675781
Kyrgyzstan,2017,Percent,Percent,26.6889991760254
Laos,1991,Percent,Percent,86.3089981079102
Laos,1992,Percent,Percent,86.3990020751953
Laos,1993,Percent,Percent,86.056999206543
Laos,1994,Percent,Percent,85.9130020141602
Laos,1995,Percent,Percent,85.4130020141602
Laos,1996,Percent,Percent,84.6549987792969
Laos,1997,Percent,Percent,84.2310028076172
Laos,1998,Percent,Percent,83.8970031738281
Laos,1999,Percent,Percent,83.3369979858398
Laos,2000,Percent,Percent,82.9469985961914
Laos,2001,Percent,Percent,82.2910003662109
Laos,2002,Percent,Percent,81.4059982299805
Laos,2003,Percent,Percent,80.6920013427734
Laos,2004,Percent,Percent,79.7639999389648
Laos,2005,Percent,Percent,78.5319976806641
Laos,2006,Percent,Percent,77.8290023803711
Laos,2007,Percent,Percent,76.765998840332
Laos,2008,Percent,Percent,75.3789978027344
Laos,2009,Percent,Percent,73.7070007324219
Laos,2010,Percent,Percent,71.4609985351563
Laos,2011,Percent,Percent,70.5279998779297
Laos,2012,Percent,Percent,67.1080017089844
Laos,2013,Percent,Percent,65.4800033569336
Laos,2014,Percent,Percent,64.2630004882813
Laos,2015,Percent,Percent,63.1180000305176
Laos,2016,Percent,Percent,61.9949989318848
Laos,2017,Percent,Percent,61.3380012512207
Late-demographic dividend,1991,Percent,Percent,48.1739167015962
Late-demographic dividend,1992,Percent,Percent,47.2223015031672
Late-demographic dividend,1993,Percent,Percent,45.7301961453242
Late-demographic dividend,1994,Percent,Percent,45.1988331736082
Late-demographic dividend,1995,Percent,Percent,44.2741268465362
Late-demographic dividend,1996,Percent,Percent,43.3702619238417
Late-demographic dividend,1997,Percent,Percent,42.4355232104073
Late-demographic dividend,1998,Percent,Percent,41.9463133926056
Late-demographic dividend,1999,Percent,Percent,41.2580266853887
Late-demographic dividend,2000,Percent,Percent,39.9944075524537
Late-demographic dividend,2001,Percent,Percent,38.7776801286721
Late-demographic dividend,2002,Percent,Percent,37.5830827316353
Late-demographic dividend,2003,Percent,Percent,36.0037537364167
Late-demographic dividend,2004,Percent,Percent,34.8169085495364
Late-demographic dividend,2005,Percent,Percent,33.1573996527401
Late-demographic dividend,2006,Percent,Percent,31.2235486506797
Late-demographic dividend,2007,Percent,Percent,29.3812357467515
Late-demographic dividend,2008,Percent,Percent,28.1106677872718
Late-demographic dividend,2009,Percent,Percent,26.7725464435754
Late-demographic dividend,2010,Percent,Percent,25.5033887716302
Late-demographic dividend,2011,Percent,Percent,24.3655832221515
Late-demographic dividend,2012,Percent,Percent,23.1029680246416
Late-demographic dividend,2013,Percent,Percent,22.0457106805171
Late-demographic dividend,2014,Percent,Percent,20.8761079521089
Late-demographic dividend,2015,Percent,Percent,19.9295001406224
Late-demographic dividend,2016,Percent,Percent,19.0608180996104
Late-demographic dividend,2017,Percent,Percent,18.4790394411682
Latin America & Caribbean,1991,Percent,Percent,25.0286789900723
Latin America & Caribbean,1992,Percent,Percent,25.2599410218293
Latin America & Caribbean,1993,Percent,Percent,24.8827914807374
Latin America & Caribbean,1994,Percent,Percent,24.7071159432316
Latin America & Caribbean,1995,Percent,Percent,23.9795207784803
Latin America & Caribbean,1996,Percent,Percent,23.0098556474928
Latin America & Caribbean,1997,Percent,Percent,23.0174469238351
Latin America & Caribbean,1998,Percent,Percent,21.7498362382432
Latin America & Caribbean,1999,Percent,Percent,22.4676382764972
Latin America & Caribbean,2000,Percent,Percent,20.7776494000788
Latin America & Caribbean,2001,Percent,Percent,20.5031970562979
Latin America & Caribbean,2002,Percent,Percent,20.4526633206156
Latin America & Caribbean,2003,Percent,Percent,20.0273604826559
Latin America & Caribbean,2004,Percent,Percent,19.9189528641212
Latin America & Caribbean,2005,Percent,Percent,19.459667502872
Latin America & Caribbean,2006,Percent,Percent,18.5948661586512
Latin America & Caribbean,2007,Percent,Percent,17.6002215154924
Latin America & Caribbean,2008,Percent,Percent,17.1351312160727
Latin America & Caribbean,2009,Percent,Percent,17.3113360189459
Latin America & Caribbean,2010,Percent,Percent,16.9281980109504
Latin America & Caribbean,2011,Percent,Percent,16.6116282850377
Latin America & Caribbean,2012,Percent,Percent,14.9646022905818
Latin America & Caribbean,2013,Percent,Percent,14.5780802784742
Latin America & Caribbean,2014,Percent,Percent,14.2976236280078
Latin America & Caribbean,2015,Percent,Percent,14.2341275436829
Latin America & Caribbean,2016,Percent,Percent,14.1845793403214
Latin America & Caribbean,2017,Percent,Percent,14.3325191168773
Latin America & Caribbean (IDA & IBRD),1991,Percent,Percent,25.2615522704101
Latin America & Caribbean (IDA & IBRD),1992,Percent,Percent,25.4519829196488
Latin America & Caribbean (IDA & IBRD),1993,Percent,Percent,25.0330366570054
Latin America & Caribbean (IDA & IBRD),1994,Percent,Percent,24.8518575955469
Latin America & Caribbean (IDA & IBRD),1995,Percent,Percent,24.1177357188055
Latin America & Caribbean (IDA & IBRD),1996,Percent,Percent,23.1208506171689
Latin America & Caribbean (IDA & IBRD),1997,Percent,Percent,23.1286168006078
Latin America & Caribbean (IDA & IBRD),1998,Percent,Percent,21.9052079868322
Latin America & Caribbean (IDA & IBRD),1999,Percent,Percent,22.5247894081448
Latin America & Caribbean (IDA & IBRD),2000,Percent,Percent,20.784595182684
Latin America & Caribbean (IDA & IBRD),2001,Percent,Percent,20.6159101968891
Latin America & Caribbean (IDA & IBRD),2002,Percent,Percent,20.5628250434418
Latin America & Caribbean (IDA & IBRD),2003,Percent,Percent,20.1229155094892
Latin America & Caribbean (IDA & IBRD),2004,Percent,Percent,20.0191405432023
Latin America & Caribbean (IDA & IBRD),2005,Percent,Percent,19.5646009927021
Latin America & Caribbean (IDA & IBRD),2006,Percent,Percent,18.6819541796307
Latin America & Caribbean (IDA & IBRD),2007,Percent,Percent,17.6849056941152
Latin America & Caribbean (IDA & IBRD),2008,Percent,Percent,17.2043986677234
Latin America & Caribbean (IDA & IBRD),2009,Percent,Percent,17.3758267559308
Latin America & Caribbean (IDA & IBRD),2010,Percent,Percent,16.9820535913746
Latin America & Caribbean (IDA & IBRD),2011,Percent,Percent,16.6337495327743
Latin America & Caribbean (IDA & IBRD),2012,Percent,Percent,14.9536709749244
Latin America & Caribbean (IDA & IBRD),2013,Percent,Percent,14.5689503429099
Latin America & Caribbean (IDA & IBRD),2014,Percent,Percent,14.2697363762131
Latin America & Caribbean (IDA & IBRD),2015,Percent,Percent,14.2156381937631
Latin America & Caribbean (IDA & IBRD),2016,Percent,Percent,14.1659504529467
Latin America & Caribbean (IDA & IBRD),2017,Percent,Percent,14.310570485609
Latin America & Caribbean (excluding high income),1991,Percent,Percent,27.8904399562422
Latin America & Caribbean (excluding high income),1992,Percent,Percent,28.1702492445124
Latin America & Caribbean (excluding high income),1993,Percent,Percent,27.6806076877275
Latin America & Caribbean (excluding high income),1994,Percent,Percent,27.448401883942
Latin America & Caribbean (excluding high income),1995,Percent,Percent,26.4451408324703
Latin America & Caribbean (excluding high income),1996,Percent,Percent,25.3761360592109
Latin America & Caribbean (excluding high income),1997,Percent,Percent,25.4470466458295
Latin America & Caribbean (excluding high income),1998,Percent,Percent,24.0642196821169
Latin America & Caribbean (excluding high income),1999,Percent,Percent,24.8490832632531
Latin America & Caribbean (excluding high income),2000,Percent,Percent,22.8961030647382
Latin America & Caribbean (excluding high income),2001,Percent,Percent,22.5068116159254
Latin America & Caribbean (excluding high income),2002,Percent,Percent,22.3731268837122
Latin America & Caribbean (excluding high income),2003,Percent,Percent,21.9310243635177
Latin America & Caribbean (excluding high income),2004,Percent,Percent,21.8233339608789
Latin America & Caribbean (excluding high income),2005,Percent,Percent,21.3274385470141
Latin America & Caribbean (excluding high income),2006,Percent,Percent,20.3674044751259
Latin America & Caribbean (excluding high income),2007,Percent,Percent,19.2691018624477
Latin America & Caribbean (excluding high income),2008,Percent,Percent,18.7175340466278
Latin America & Caribbean (excluding high income),2009,Percent,Percent,18.8292881950667
Latin America & Caribbean (excluding high income),2010,Percent,Percent,18.4399058601242
Latin America & Caribbean (excluding high income),2011,Percent,Percent,18.1861718200767
Latin America & Caribbean (excluding high income),2012,Percent,Percent,16.3265864803629
Latin America & Caribbean (excluding high income),2013,Percent,Percent,15.9000135800952
Latin America & Caribbean (excluding high income),2014,Percent,Percent,15.5673494716521
Latin America & Caribbean (excluding high income),2015,Percent,Percent,15.5028532033527
Latin America & Caribbean (excluding high income),2016,Percent,Percent,15.4405235528943
Latin America & Caribbean (excluding high income),2017,Percent,Percent,15.6102239847052
Latvia,1991,Percent,Percent,18.0690002441406
Latvia,1992,Percent,Percent,19.3369998931885
Latvia,1993,Percent,Percent,19.3040008544922
Latvia,1994,Percent,Percent,19.3589992523193
Latvia,1995,Percent,Percent,18.1280002593994
Latvia,1996,Percent,Percent,17.2749996185303
Latvia,1997,Percent,Percent,21.5839996337891
Latvia,1998,Percent,Percent,19.0279998779297
Latvia,1999,Percent,Percent,17.492000579834
Latvia,2000,Percent,Percent,14.9259996414185
Latvia,2001,Percent,Percent,15.4709997177124
Latvia,2002,Percent,Percent,16.2290000915527
Latvia,2003,Percent,Percent,14.2440004348755
Latvia,2004,Percent,Percent,13.3009996414185
Latvia,2005,Percent,Percent,12.0509996414185
Latvia,2006,Percent,Percent,11.4610004425049
Latvia,2007,Percent,Percent,10.1800003051758
Latvia,2008,Percent,Percent,7.95699977874756
Latvia,2009,Percent,Percent,8.75100040435791
Latvia,2010,Percent,Percent,8.61400032043457
Latvia,2011,Percent,Percent,8.89500045776367
Latvia,2012,Percent,Percent,8.3730001449585
Latvia,2013,Percent,Percent,8.05599975585938
Latvia,2014,Percent,Percent,7.50400018692017
Latvia,2015,Percent,Percent,7.93900012969971
Latvia,2016,Percent,Percent,7.69199991226196
Latvia,2017,Percent,Percent,7.53299999237061
Least developed countries: UN classification,1991,Percent,Percent,75.621947615564
Least developed countries: UN classification,1992,Percent,Percent,75.8128708845466
Least developed countries: UN classification,1993,Percent,Percent,75.7964088891253
Least developed countries: UN classification,1994,Percent,Percent,75.6221711313335
Least developed countries: UN classification,1995,Percent,Percent,75.2553817961191
Least developed countries: UN classification,1996,Percent,Percent,74.430296052775
Least developed countries: UN classification,1997,Percent,Percent,74.3651644797024
Least developed countries: UN classification,1998,Percent,Percent,73.9189361774195
Least developed countries: UN classification,1999,Percent,Percent,73.5601408132958
Least developed countries: UN classification,2000,Percent,Percent,72.7064803836544
Least developed countries: UN classification,2001,Percent,Percent,71.0555796481517
Least developed countries: UN classification,2002,Percent,Percent,70.1676066985202
Least developed countries: UN classification,2003,Percent,Percent,68.9625048016457
Least developed countries: UN classification,2004,Percent,Percent,68.3826900843573
Least developed countries: UN classification,2005,Percent,Percent,67.765318453208
Least developed countries: UN classification,2006,Percent,Percent,67.3095681543113
Least developed countries: UN classification,2007,Percent,Percent,66.8652788497224
Least developed countries: UN classification,2008,Percent,Percent,66.4525681814084
Least developed countries: UN classification,2009,Percent,Percent,65.7516485921388
Least developed countries: UN classification,2010,Percent,Percent,64.7393540625227
Least developed countries: UN classification,2011,Percent,Percent,64.1156756226792
Least developed countries: UN classification,2012,Percent,Percent,63.1882779965629
Least developed countries: UN classification,2013,Percent,Percent,62.3676154377495
Least developed countries: UN classification,2014,Percent,Percent,61.729072201495
Least developed countries: UN classification,2015,Percent,Percent,61.0258342671777
Least developed countries: UN classification,2016,Percent,Percent,60.5631669582884
Least developed countries: UN classification,2017,Percent,Percent,60.1556923966
Lebanon,1991,Percent,Percent,3.74499988555908
Lebanon,1992,Percent,Percent,3.91599988937378
Lebanon,1993,Percent,Percent,3.68300008773804
Lebanon,1994,Percent,Percent,3.39400005340576
Lebanon,1995,Percent,Percent,3.29800009727478
Lebanon,1996,Percent,Percent,3.09200000762939
Lebanon,1997,Percent,Percent,3.15499997138977
Lebanon,1998,Percent,Percent,3.17199993133545
Lebanon,1999,Percent,Percent,3.26399993896484
Lebanon,2000,Percent,Percent,3.27900004386902
Lebanon,2001,Percent,Percent,3.39000010490417
Lebanon,2002,Percent,Percent,3.5699999332428
Lebanon,2003,Percent,Percent,3.70000004768372
Lebanon,2004,Percent,Percent,3.39599990844727
Lebanon,2005,Percent,Percent,3.40899991989136
Lebanon,2006,Percent,Percent,3.57200002670288
Lebanon,2007,Percent,Percent,3.25399994850159
Lebanon,2008,Percent,Percent,2.96600008010864
Lebanon,2009,Percent,Percent,2.60199999809265
Lebanon,2010,Percent,Percent,2.46099996566772
Lebanon,2011,Percent,Percent,2.55699992179871
Lebanon,2012,Percent,Percent,2.78600001335144
Lebanon,2013,Percent,Percent,3.01999998092651
Lebanon,2014,Percent,Percent,3.15400004386902
Lebanon,2015,Percent,Percent,3.22000002861023
Lebanon,2016,Percent,Percent,3.20000004768372
Lebanon,2017,Percent,Percent,3.24399995803833
Lesotho,1991,Percent,Percent,61.673999786377
Lesotho,1992,Percent,Percent,62.1940002441406
Lesotho,1993,Percent,Percent,60.0719985961914
Lesotho,1994,Percent,Percent,59.4669990539551
Lesotho,1995,Percent,Percent,58.3660011291504
Lesotho,1996,Percent,Percent,58.4860000610352
Lesotho,1997,Percent,Percent,56.5219993591309
Lesotho,1998,Percent,Percent,62.6110000610352
Lesotho,1999,Percent,Percent,72.3489990234375
Lesotho,2000,Percent,Percent,63.2019996643066
Lesotho,2001,Percent,Percent,53.6559982299805
Lesotho,2002,Percent,Percent,43.8330001831055
Lesotho,2003,Percent,Percent,38.181999206543
Lesotho,2004,Percent,Percent,30.5869998931885
Lesotho,2005,Percent,Percent,25.7590007781982
Lesotho,2006,Percent,Percent,21.0240001678467
Lesotho,2007,Percent,Percent,16.8439998626709
Lesotho,2008,Percent,Percent,12.1820001602173
Lesotho,2009,Percent,Percent,12.2030000686646
Lesotho,2010,Percent,Percent,12.871000289917
Lesotho,2011,Percent,Percent,12.3540000915527
Lesotho,2012,Percent,Percent,12.1669998168945
Lesotho,2013,Percent,Percent,11.9409999847412
Lesotho,2014,Percent,Percent,11.628999710083
Lesotho,2015,Percent,Percent,11.0459995269775
Lesotho,2016,Percent,Percent,10.6800003051758
Lesotho,2017,Percent,Percent,10.4209995269775
Liberia,1991,Percent,Percent,41.1580009460449
Liberia,1992,Percent,Percent,49.0589981079102
Liberia,1993,Percent,Percent,56.423999786377
Liberia,1994,Percent,Percent,61.6080017089844
Liberia,1995,Percent,Percent,68.838996887207
Liberia,1996,Percent,Percent,70.2699966430664
Liberia,1997,Percent,Percent,58.7569999694824
Liberia,1998,Percent,Percent,56.318000793457
Liberia,1999,Percent,Percent,52.8289985656738
Liberia,2000,Percent,Percent,49.6829986572266
Liberia,2001,Percent,Percent,50.0369987487793
Liberia,2002,Percent,Percent,50.4329986572266
Liberia,2003,Percent,Percent,55.3359985351563
Liberia,2004,Percent,Percent,52.2369995117188
Liberia,2005,Percent,Percent,53.0029983520508
Liberia,2006,Percent,Percent,47.4010009765625
Liberia,2007,Percent,Percent,49.6669998168945
Liberia,2008,Percent,Percent,48.9970016479492
Liberia,2009,Percent,Percent,50.9650001525879
Liberia,2010,Percent,Percent,47.3059997558594
Liberia,2011,Percent,Percent,45.7589988708496
Liberia,2012,Percent,Percent,46.1150016784668
Liberia,2013,Percent,Percent,44.4650001525879
Liberia,2014,Percent,Percent,43.3919982910156
Liberia,2015,Percent,Percent,43.3549995422363
Liberia,2016,Percent,Percent,43.9980010986328
Liberia,2017,Percent,Percent,42.9539985656738
Libya,1991,Percent,Percent,7.41800022125244
Libya,1992,Percent,Percent,7.89699983596802
Libya,1993,Percent,Percent,8.54899978637695
Libya,1994,Percent,Percent,8.50300025939941
Libya,1995,Percent,Percent,9.13199996948242
Libya,1996,Percent,Percent,8.97999954223633
Libya,1997,Percent,Percent,8.93900012969971
Libya,1998,Percent,Percent,9.39400005340576
Libya,1999,Percent,Percent,10.1599998474121
Libya,2000,Percent,Percent,9.95899963378906
Libya,2001,Percent,Percent,10.2799997329712
Libya,2002,Percent,Percent,10.6000003814697
Libya,2003,Percent,Percent,9.75
Libya,2004,Percent,Percent,9.30399990081787
Libya,2005,Percent,Percent,8.66899967193604
Libya,2006,Percent,Percent,8.36299991607666
Libya,2007,Percent,Percent,7.94899988174438
Libya,2008,Percent,Percent,7.86600017547607
Libya,2009,Percent,Percent,7.49100017547607
Libya,2010,Percent,Percent,7.31699991226196
Libya,2011,Percent,Percent,17.3320007324219
Libya,2012,Percent,Percent,6.93499994277954
Libya,2013,Percent,Percent,13.3909997940063
Libya,2014,Percent,Percent,16.9370002746582
Libya,2015,Percent,Percent,16.632999420166
Libya,2016,Percent,Percent,16.806999206543
Libya,2017,Percent,Percent,12.4069995880127
Lithuania,1991,Percent,Percent,17.3320007324219
Lithuania,1992,Percent,Percent,18.1089992523193
Lithuania,1993,Percent,Percent,20.7299995422363
Lithuania,1994,Percent,Percent,21.3509998321533
Lithuania,1995,Percent,Percent,22.2310009002686
Lithuania,1996,Percent,Percent,22.0450000762939
Lithuania,1997,Percent,Percent,20.6599998474121
Lithuania,1998,Percent,Percent,19.556999206543
Lithuania,1999,Percent,Percent,19.9890003204346
Lithuania,2000,Percent,Percent,19.2409992218018
Lithuania,2001,Percent,Percent,17.5729999542236
Lithuania,2002,Percent,Percent,18.6410007476807
Lithuania,2003,Percent,Percent,18.7129993438721
Lithuania,2004,Percent,Percent,16.2840003967285
Lithuania,2005,Percent,Percent,14.2709999084473
Lithuania,2006,Percent,Percent,13.8330001831055
Lithuania,2007,Percent,Percent,11.3249998092651
Lithuania,2008,Percent,Percent,8.0649995803833
Lithuania,2009,Percent,Percent,8.98400020599365
Lithuania,2010,Percent,Percent,8.82999992370605
Lithuania,2011,Percent,Percent,8.48600006103516
Lithuania,2012,Percent,Percent,8.79699993133545
Lithuania,2013,Percent,Percent,8.42300033569336
